secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
6148,0,118.9,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6149,0,118.6,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6150,0,118.3,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6151,0,118,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6152,0,117.25,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6153,0,116.5,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6154,0,115.75,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6155,0,115,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6156,0,116.667,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6157,0,118.333,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6158,0,120,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6159,0,120.2,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6160,0,120.4,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6161,0,120.6,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6162,0,120.8,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6163,0,121,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6164,0,121.2,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6165,0,121.4,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6166,0,121.6,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6167,0,121.8,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6168,0,122,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6169,0,122.2,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6170,0,122.4,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6171,0,122.6,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6172,0,122.8,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6173,0,123,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6174,0,124,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6175,0,125,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6176,0,126,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6177,0,125.769,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6178,0,125.538,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6179,0,125.308,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6180,0,125.077,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6181,0,124.846,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6182,0,124.615,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6183,0,124.385,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6184,0,124.154,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6185,0,123.923,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6186,0,123.692,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6187,0,123.462,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6188,0,123.231,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6189,0,123,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6190,0,123.375,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6191,0,123.75,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6192,0,124.125,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6193,0,124.5,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6194,0,124.875,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6195,0,125.25,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6196,0,125.625,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6197,0,126,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6198,0,124.5,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6199,0,123,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6200,0,123.263,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6201,0,123.526,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6202,0,123.789,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6203,0,124.053,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6204,0,124.316,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6205,0,124.579,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6206,0,124.842,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6207,0,125.105,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6208,0,125.368,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6209,0,125.632,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6210,0,125.895,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6211,0,126.158,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6212,0,126.421,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6213,0,126.684,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6214,0,126.947,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6215,0,127.211,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6216,0,127.474,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6217,0,127.737,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6218,0,128,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6219,0,128.231,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6220,0,128.462,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6221,0,128.692,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6222,0,128.923,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6223,0,129.154,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6224,0,129.385,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6225,0,129.615,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6226,0,129.846,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6227,0,130.077,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6228,0,130.308,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6229,0,130.538,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6230,0,130.769,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6231,0,131,1.86337,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6232,3.35294,130.824,1.8643,0.274024,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6233,6.70588,130.647,1.86524,0.548047,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6234,10.0588,130.471,1.86617,0.822071,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6235,13.4118,130.294,1.8671,1.09609,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6236,16.7647,130.118,1.86804,1.37012,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6237,20.1176,129.941,1.86897,1.64414,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6238,23.4706,129.765,1.8699,1.91816,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6239,26.8235,129.588,1.87084,2.19219,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6240,30.1765,129.412,1.87177,2.46621,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6241,33.5294,129.235,1.87271,2.74024,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6242,36.8824,129.059,1.87364,3.01426,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6243,40.2353,128.882,1.87457,3.28828,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6244,43.5882,128.706,1.87551,3.56231,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6245,46.9412,128.529,1.87644,3.83633,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6246,50.2941,128.353,1.87737,4.11035,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6247,53.6471,128.176,1.87831,4.38438,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6248,57,128,1.87924,4.6584,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6249,56.6667,126.667,1.88052,4.6428,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6250,56.3333,125.333,1.8818,4.6272,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6251,56,124,1.88308,4.6116,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6252,55.75,123.25,1.88427,4.4352,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6253,55.5,122.5,1.88547,4.2588,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6254,55.25,121.75,1.88666,4.0824,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6255,55,121,1.88786,3.906,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6256,55,120,1.88895,3.9264,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6257,55,119,1.89004,3.9468,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6258,55,118,1.89113,3.9672,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6259,53.75,118.75,1.8919,2.9754,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6260,52.5,119.5,1.89266,1.9836,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6261,51.25,120.25,1.89343,0.9918,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6262,50,121,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6263,43.75,121.375,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6264,37.5,121.75,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6265,31.25,122.125,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6266,25,122.5,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6267,18.75,122.875,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6268,12.5,123.25,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6269,6.25,123.625,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6270,0,124,1.8942,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6271,4.15385,124.231,1.89496,0.346154,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6272,8.30769,124.462,1.89572,0.692308,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6273,12.4615,124.692,1.89649,1.03846,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6274,16.6154,124.923,1.89725,1.38462,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6275,20.7692,125.154,1.89801,1.73077,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6276,24.9231,125.385,1.89877,2.07692,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6277,29.0769,125.615,1.89954,2.42308,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6278,33.2308,125.846,1.9003,2.76923,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6279,37.3846,126.077,1.90106,3.11538,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6280,41.5385,126.308,1.90182,3.46154,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6281,45.6923,126.538,1.90259,3.80769,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6282,49.8462,126.769,1.90335,4.15385,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6283,54,127,1.90411,4.5,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6284,54,124,1.90536,4.4748,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6285,27,125.5,1.90536,2.2374,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6286,0,127,1.90536,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6287,8.8,127.6,1.90554,0.65952,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6288,17.6,128.2,1.90572,1.31904,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6289,26.4,128.8,1.90591,1.97856,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6290,35.2,129.4,1.90609,2.63808,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6291,44,130,1.90627,3.2976,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6292,36.6667,130.5,1.90627,2.748,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6293,29.3333,131,1.90627,2.1984,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6294,22,131.5,1.90627,1.6488,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6295,14.6667,132,1.90627,1.0992,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6296,7.33333,132.5,1.90627,0.5496,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6297,0,133,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6298,0,132.25,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6299,0,131.5,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6300,0,130.75,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6301,0,130,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6302,0,129.625,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6303,0,129.25,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6304,0,128.875,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6305,0,128.5,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6306,0,128.125,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6307,0,127.75,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6308,0,127.375,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6309,0,127,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6310,0,124,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6311,0,122,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6312,0,120,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6313,0,119.4,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6314,0,118.8,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6315,0,118.2,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6316,0,117.6,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6317,0,117,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6318,0,116.25,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6319,0,115.5,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6320,0,114.75,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6321,0,114,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6322,0,113,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6323,0,112,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6324,0,111,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6325,0,111.75,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6326,0,112.5,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6327,0,113.25,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6328,0,114,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6329,0,113.571,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6330,0,113.143,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6331,0,112.714,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6332,0,112.286,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6333,0,111.857,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6334,0,111.429,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6335,0,111,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6336,0,111.375,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6337,0,111.75,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6338,0,112.125,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6339,0,112.5,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6340,0,112.875,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6341,0,113.25,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6342,0,113.625,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6343,0,114,1.90627,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6344,0,114.273,1.90656,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6345,0,114.545,1.90686,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6346,0,114.818,1.90715,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6347,0,115.091,1.90745,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6348,0,115.364,1.90774,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6349,0,115.636,1.90804,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6350,0,115.909,1.90833,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6351,0,116.182,1.90863,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6352,0,116.455,1.90892,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6353,0,116.727,1.90922,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6354,0,117,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6355,0,116.87,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6356,0,116.739,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6357,0,116.609,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6358,0,116.478,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6359,0,116.348,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6360,0,116.217,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6361,0,116.087,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6362,0,115.957,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6363,0,115.826,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6364,0,115.696,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6365,0,115.565,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6366,0,115.435,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6367,0,115.304,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6368,0,115.174,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6369,0,115.043,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6370,0,114.913,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6371,0,114.783,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6372,0,114.652,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6373,0,114.522,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6374,0,114.391,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6375,0,114.261,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6376,0,114.13,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6377,0,114,1.90951,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6378,0,113.789,1.90969,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6379,0,113.579,1.90987,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6380,0,113.368,1.91005,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6381,0,113.158,1.91023,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6382,0,112.947,1.91042,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6383,0,112.737,1.9106,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6384,0,112.526,1.91078,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6385,0,112.316,1.91096,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6386,0,112.105,1.91114,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6387,0,111.895,1.91132,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6388,0,111.684,1.9115,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6389,0,111.474,1.91168,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6390,0,111.263,1.91186,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6391,0,111.053,1.91204,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6392,0,110.842,1.91223,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6393,0,110.632,1.91241,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6394,0,110.421,1.91259,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6395,0,110.211,1.91277,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
6396,0,110,1.91295,0,0,0,0,0,0,0,0,-inf,0,-255,0,0,0,0,0,0,0,0
